      pressure observation  flag
2392           1012.659973  b'K'
2393           1012.679993  b'K'
2394           1012.710022  b'K'
2395           1012.700012  b'K'
2396           1012.710022  b'K'
2397           1012.710022  b'K'
2398           1012.729980  b'K'
2399           1012.729980  b'K'
2400           1012.750000  b'K'
2401           1012.760010  b'K'
2402           1012.770020  b'K'
2403           1012.789978  b'K'
2404           1012.799988  b'K'
2405           1012.840027  b'K'
2406           1012.909973  b'K'
2407           1012.900024  b'K'
2408           1012.909973  b'K'
2409           1012.909973  b'K'
2410           1012.880005  b'K'
2411           1012.869995  b'K'
2412           1012.900024  b'K'
2413           1012.909973  b'K'
2414           1012.890015  b'K'
2415           1012.890015  b'K'
2416           1012.859985  b'K'
2417           1012.890015  b'K'
2418           1012.929993  b'K'
2419           1012.900024  b'K'
2420           1012.900024  b'K'
2421           1012.859985  b'K'
2422           1012.890015  b'K'
2423           1012.869995  b'K'
2424           1012.830017  b'K'
2425           1012.820007  b'K'
2426           1012.840027  b'K'
2427           1012.849976  b'K'
2428           1012.849976  b'K'
2429           1012.849976  b'K'
2430           1012.809998  b'K'
2431           1012.830017  b'K'
2432           1012.830017  b'K'
2433           1012.840027  b'K'
2434           1012.840027  b'K'
2435           1012.840027  b'K'
2436           1012.859985  b'K'
2437           1012.840027  b'K'
2438           1012.809998  b'K'
2439           1012.840027  b'K'
2440           1012.840027  b'K'
2441           1012.869995  b'K'
2442           1012.890015  b'K'
2443           1012.900024  b'K'
2444           1012.919983  b'K'
2445           1012.919983  b'K'
2446           1012.900024  b'K'
2447           1012.900024  b'K'
2448           1012.900024  b'K'
2449           1012.880005  b'K'
2450           1012.890015  b'K'
2451           1012.880005  b'K'
2452           1012.880005  b'K'
2453           1012.869995  b'K'
2454           1012.890015  b'K'
2455           1012.890015  b'K'
2456           1012.900024  b'K'
2457           1012.900024  b'K'
2458           1012.890015  b'K'
2459           1012.880005  b'K'
2460           1012.869995  b'K'
2461           1012.820007  b'K'
2462           1012.830017  b'K'
2463           1012.900024  b'K'
2464           1012.909973  b'K'
2465           1012.880005  b'K'
2466           1012.890015  b'K'
2467           1012.909973  b'K'
2468           1012.900024  b'K'
2469           1012.900024  b'K'
2470           1012.900024  b'K'
2471           1012.900024  b'K'
2472           1012.890015  b'K'
2473           1012.849976  b'K'
2474           1012.729980  b'K'
2475           1012.690002  b'K'
2476           1012.669983  b'K'
2477           1012.659973  b'K'
2478           1012.640015  b'K'
2479           1012.679993  b'K'
2480           1012.669983  b'K'
2481           1012.650024  b'K'
2482           1012.700012  b'K'
2483           1012.750000  b'K'
2484           1012.729980  b'K'
2485           1012.770020  b'K'
2486           1012.750000  b'K'
2487           1012.770020  b'K'
2488           1012.729980  b'K'
2489           1012.719971  b'K'
2490           1012.710022  b'K'
2491           1012.719971  b'K'
2492           1012.729980  b'K'
2493           1012.750000  b'K'
2494           1012.739990  b'K'
2495           1012.719971  b'K'
2496           1012.710022  b'K'
2497           1012.690002  b'K'
2498           1012.719971  b'K'
2499           1012.669983  b'K'
2500           1012.659973  b'K'
2501           1012.619995  b'K'
2502           1012.599976  b'K'
2503           1012.599976  b'K'
2504           1012.609985  b'K'
2505           1012.619995  b'K'
2506           1012.599976  b'K'
2507           1012.609985  b'K'
2508           1012.619995  b'K'
2509           1012.619995  b'K'
2510           1012.599976  b'K'
2511           1012.599976  b'K'
2512           1012.580017  b'K'
2513           1012.599976  b'K'
2514           1012.580017  b'K'
2515           1012.580017  b'K'
2516           1012.599976  b'K'
2517           1012.599976  b'K'
2518           1012.599976  b'K'
2519           1012.609985  b'K'
2520           1012.630005  b'K'
2521           1012.619995  b'K'
2522           1012.570007  b'K'
2523           1012.510010  b'K'
2524           1012.520020  b'K'
2525           1012.530029  b'K'
2526           1012.510010  b'K'
2527           1012.500000  b'K'
2528           1012.520020  b'K'
2529           1012.510010  b'K'
2530           1012.489990  b'K'
2531           1012.510010  b'K'
2532           1012.510010  b'K'
2533           1012.520020  b'K'
2534           1012.520020  b'K'
2535           1012.650024  b'K'
2536           1012.630005  b'K'
2537           1012.510010  b'K'
2538           1012.500000  b'K'
2539           1012.520020  b'K'
2540           1012.520020  b'K'
2541           1012.440002  b'K'
2542           1012.419983  b'K'
2543           1012.450012  b'K'
2544           1012.419983  b'K'
2545           1012.429993  b'K'
2546           1012.440002  b'K'
2547           1012.450012  b'K'
2548           1012.440002  b'K'
2549           1012.429993  b'K'
2550           1012.400024  b'K'
2551           1012.369995  b'K'
2552           1012.400024  b'K'
2553           1012.390015  b'K'
2554           1012.390015  b'K'
2555           1012.520020  b'K'
2556           1012.520020  b'K'
2557           1012.539978  b'K'
2558           1012.520020  b'K'
2559           1012.510010  b'K'
2560           1012.510010  b'K'
2561           1012.469971  b'K'
2562           1012.460022  b'K'
2563           1012.450012  b'K'
2564           1012.429993  b'K'
2565           1012.409973  b'K'
2566           1012.400024  b'K'
2567           1012.390015  b'K'
2568           1012.400024  b'K'
2569           1012.400024  b'K'
2570           1012.409973  b'K'
2571           1012.390015  b'K'
2572           1012.380005  b'K'
2573           1012.380005  b'K'
2574           1012.330017  b'K'
2575           1012.429993  b'K'
2576           1012.429993  b'K'
2577           1012.349976  b'K'
2578           1012.320007  b'K'
2579           1012.309998  b'K'
2580           1012.309998  b'K'
2581           1012.309998  b'K'
2582           1012.340027  b'K'
2583           1012.359985  b'K'
2584           1012.390015  b'K'
2585           1012.390015  b'K'
2586           1012.390015  b'K'
2587           1012.330017  b'K'
2588           1012.229980  b'K'
2589           1012.260010  b'K'
2590           1012.289978  b'K'
2591           1012.289978  b'K'
2592           1012.280029  b'K'
2593           1012.270020  b'K'
2594           1012.229980  b'K'
2595           1012.219971  b'K'
2596           1012.210022  b'K'
2597           1012.210022  b'K'
2598           1012.210022  b'K'
2599           1012.210022  b'K'
2600           1012.219971  b'K'
2601           1012.229980  b'K'
2602           1012.210022  b'K'
2603           1012.200012  b'K'
2604           1012.190002  b'K'
2605           1012.190002  b'K'
2606           1012.179993  b'K'
2607           1012.179993  b'K'
2608           1012.190002  b'K'
2609           1012.179993  b'K'
2610           1012.179993  b'K'
2611           1012.159973  b'K'
2612           1012.150024  b'K'
2613           1012.130005  b'K'
2614           1012.119995  b'K'
2615           1012.090027  b'K'
2616           1012.080017  b'K'
2617           1012.070007  b'K'
2618           1012.059998  b'K'
2619           1012.070007  b'K'
2620           1012.090027  b'K'
2621           1012.090027  b'K'
2622           1012.099976  b'K'
2623           1012.090027  b'K'
2624           1012.080017  b'K'
2625           1012.059998  b'K'
2626           1012.059998  b'K'
2627           1012.080017  b'K'
2628           1012.070007  b'K'
2629           1012.080017  b'K'
2630           1012.090027  b'K'
2631           1012.090027  b'K'
2632           1012.090027  b'K'
2633           1012.099976  b'K'
2634           1012.109985  b'K'
2635           1012.090027  b'K'
2636           1012.080017  b'K'
2637           1012.070007  b'K'
2638           1012.030029  b'K'
2639           1012.020020  b'K'
2640           1012.030029  b'K'
2641           1012.010010  b'K'
2642           1012.020020  b'K'
2643           1012.020020  b'K'
2644           1012.039978  b'K'
2645           1012.039978  b'K'
2646           1012.049988  b'K'
2647           1012.020020  b'K'
2648           1012.010010  b'K'
2649           1011.989990  b'K'
2650           1012.000000  b'K'
2651           1012.030029  b'K'
2652           1012.020020  b'K'
2653           1012.049988  b'K'
2654           1011.969971  b'K'
2655           1011.950012  b'K'
2656           1011.960022  b'K'
2657           1011.950012  b'K'
2658           1011.950012  b'K'
2659           1011.900024  b'K'
2660           1011.900024  b'K'
2661           1011.900024  b'K'
2662           1011.919983  b'K'
2663           1011.900024  b'K'
2664           1011.909973  b'K'
2665           1011.900024  b'K'
2666           1011.929993  b'K'
2667           1011.929993  b'K'
2668           1011.890015  b'K'
2669           1011.820007  b'K'
2670           1011.780029  b'K'
2671           1011.789978  b'K'
2672           1011.770020  b'K'
2673           1011.770020  b'K'
2674           1011.760010  b'K'
2675           1011.739990  b'K'
2676           1011.729980  b'K'
2677           1011.729980  b'K'
2678           1011.700012  b'K'
2679           1011.690002  b'K'
2680           1011.679993  b'K'
2681           1011.659973  b'K'
2682           1011.659973  b'K'
2683           1011.659973  b'K'
2684           1011.650024  b'K'
2685           1011.640015  b'K'
2686           1011.619995  b'K'
2687           1011.599976  b'K'
2688           1011.570007  b'K'
2689           1011.570007  b'K'
2690           1011.559998  b'K'
2691           1011.539978  b'K'
2692           1011.530029  b'K'
2693           1011.539978  b'K'
2694           1011.539978  b'K'
2695           1011.539978  b'K'
2696           1011.539978  b'K'
2697           1011.539978  b'K'
2698           1011.539978  b'K'
2699           1011.510010  b'K'
2700           1011.489990  b'K'
2701           1011.479980  b'K'
2702           1011.650024  b'K'
2703           1011.669983  b'K'
2704           1011.679993  b'K'
2705           1011.729980  b'K'
2706           1011.700012  b'K'
2707           1011.659973  b'K'
2708           1011.650024  b'K'
2709           1011.609985  b'K'
2710           1011.580017  b'K'
2711           1011.559998  b'K'
2712           1011.590027  b'K'
2713           1011.590027  b'K'
2714           1011.549988  b'K'
2715           1011.520020  b'K'
2716           1011.469971  b'K'
2717           1011.429993  b'K'
2718           1011.460022  b'K'
2719           1011.489990  b'K'
2720           1011.590027  b'K'
2721           1011.580017  b'K'
2722           1011.419983  b'K'
2723           1011.409973  b'K'
2724           1011.429993  b'K'
2725           1011.510010  b'K'
2726           1011.590027  b'K'
2727           1011.619995  b'K'
2728           1011.590027  b'K'
2729           1011.559998  b'K'
2730           1011.609985  b'K'
2731           1011.609985  b'K'
2732           1011.619995  b'K'
2733           1011.630005  b'K'
2734           1011.570007  b'K'
2735           1011.489990  b'K'
2736           1011.609985  b'K'
2737           1011.590027  b'K'
2738           1011.559998  b'K'
2739           1011.590027  b'K'
2740           1011.539978  b'K'
2741           1011.520020  b'K'
2742           1011.599976  b'K'
2743           1011.570007  b'K'
2744           1011.559998  b'K'
2745           1011.559998  b'K'
2746           1011.580017  b'K'
2747           1011.510010  b'K'
2748           1011.500000  b'K'
2749           1011.520020  b'K'
2750           1011.530029  b'K'
2751           1011.469971  b'K'
2752           1011.450012  b'K'
2753           1011.239990  b'K'
2754           1011.179993  b'K'
2755           1011.250000  b'K'
2756           1011.409973  b'K'
2757           1011.419983  b'K'
2758           1011.400024  b'K'
2759           1011.409973  b'K'
2760           1011.419983  b'K'
2761           1011.369995  b'K'
2762           1011.369995  b'K'
2763           1011.409973  b'K'
2764           1011.400024  b'K'
2765           1011.320007  b'K'
2766           1011.320007  b'K'
2767           1011.380005  b'K'
2768           1011.400024  b'K'
2769           1011.369995  b'K'
2770           1011.349976  b'K'
2771           1011.419983  b'K'
2772           1011.429993  b'K'
2773           1011.429993  b'K'
2774           1011.380005  b'K'
2775           1011.409973  b'K'
2776           1011.390015  b'K'
2777           1011.299988  b'K'
2778           1011.260010  b'K'
2779           1011.169983  b'K'
2780           1011.210022  b'K'
2781           1011.200012  b'K'
2782           1011.200012  b'K'
2783           1011.049988  b'K'
2784           1010.940002  b'K'
2785           1011.030029  b'K'
2786           1011.039978  b'K'
2787           1011.000000  b'K'
2788           1010.960022  b'K'
2789           1011.000000  b'K'
2790           1011.049988  b'K'
2791           1011.130005  b'K'
2792           1011.150024  b'K'
2793           1011.119995  b'K'
2794           1011.070007  b'K'
2795           1011.099976  b'K'
2796           1011.109985  b'K'
2797           1011.200012  b'K'
2798           1011.179993  b'K'
2799           1011.190002  b'K'
2800           1011.169983  b'K'
2801           1011.130005  b'K'
